"NFT_ID","Issuer","Taxon","Serial","Name","URI","CID","Owner","Description","Image","Image CID","Compiler","Schema","NftType","License","Attribute Uga Base","Attribute Tattoo","Attribute Head","Attribute Chest","Attribute Mouth","Attribute Nose","Attribute Eyes","Attribute Consular","Attribute Consular "
"00081388C545AA833857B145D4246271C0A22ECCF82FE189B455D149058412A5","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541605","Gnostic Elder Uga1799","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1799.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1799.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Shadow Snout","The Infinite Sight","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1899D700036058412A4","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541604","Gnostic Elder Uga1039","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1039.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rN8smSTy2tjoM2dHND1q5MfQFvjtieQLnD","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1039.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Χάσμα της Νύξ","The Oracle’s Breath","Eye of Deimos","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189868A2F37058412A3","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541603","Gnostic Elder Uga1829","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1829.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rHk1HQisRHZMoMi45om41yKwAnhgkf8GDL","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1829.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","The Shadow Snout","The Glowing Lens","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1896FA45E34058412A2","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541602","Gnostic Elder Uga1556","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1556.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rJg7RCySmptyUL1BszN9ybsY3YDH5nnzfQ","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1556.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Nemesis","The Eternal Glare","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18958BE8D35058412A1","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541601","Gnostic Elder Uga886","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga886.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rKDMrBoKJXD6DzUeL2FG1bPdAmScYVcQcW","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga886.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Χάος","Nose of Aeolus","The Veilpiercer","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18941D8BC32058412A0","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541600","Gnostic Elder Uga876","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga876.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rJg7RCySmptyUL1BszN9ybsY3YDH5nnzfQ","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga876.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","The Seeker’s Scent","The Shadow’s Lantern","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1892AF2EB330584129F","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541599","Gnostic Elder Uga1164","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1164.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rJg7RCySmptyUL1BszN9ybsY3YDH5nnzfQ","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1164.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","Nose of Nemesis","Eye of Eris","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189140D1A300584129E","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541598","Gnostic Elder Uga1848","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1848.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rLdguuHzzpsaYvasLwhc7grcJGMZ3VLWUR","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1848.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","The Shadow Snout","The Prophet’s Window","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189FD2749310584129D","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541597","Gnostic Elder Uga429","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga429.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rUhFSgCfoZm7K8og97wkN9adE73PL4Pi6K","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga429.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","The Seeker’s Scent","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189E641783E0584129C","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541596","Gnostic Elder Uga555","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga555.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rGNAoM3punrrP5rPc94EqYvzD67Sedopuo","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga555.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Χάσμα της Νύξ","Nose of Aeolus","The Abysswalker’s Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189CF5BA73F0584129B","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541595","Gnostic Elder Uga2091","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga2091.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rhmXxB73iMXFin3aeij2iWdxZpuB3PN8Zm","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga2091.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Φόβος","Nose of Aeolus","The Abyssal Gaze","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189B875D63C0584129A","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541594","Gnostic Elder Uga2197","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga2197.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rng2nrkZRBLcBuj1X3ye3bGRia4CjHP5RC","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga2197.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα της Πυθίας","Nose of Nemesis","The Starlit Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189A190053D05841299","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541593","Gnostic Elder Uga34","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga34.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r9ocQRuUCVoTTy5jP3LE3c7DGHarhJbbqi","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga34.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Χάος","Nose of Aeolus","Eye of Harmonia","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1898AAA343A05841298","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541592","Gnostic Elder Uga1024","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1024.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rHcrriVkZcv632PPofCkaqVFrvQXtAHdUw","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1024.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Δόντια του Τυφώνα","Nose of Aeolus","The Lantern of Souls","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18973C4633B05841297","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541591","Gnostic Elder Uga802","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga802.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r9dbgixTNDDmPjk7Zpg7XY38b9qTfTsLNn","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga802.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","Nose of Aeolus","The Dimensional Eye","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1895CDE923805841296","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541590","Gnostic Elder Uga1330","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1330.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rpdnx9nS4ydTdkjAv3kLAbqtA36frMxk5t","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1330.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Ψιθυριστής του Κενού","The Oracle’s Breath","The Ethereal Watcher","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18945F8C13905841295","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541589","Gnostic Elder Uga531","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga531.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rHcrriVkZcv632PPofCkaqVFrvQXtAHdUw","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga531.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Έρεβος","The Shadow Snout","Eye of Harmonia","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE1892F12F02605841294","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541588","Gnostic Elder Uga710","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga710.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rQNrJqKUdRMdFMtm5xiXUjNQBxnG3csihB","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga710.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","The Seeker’s Scent","The Cosmic Pupil","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE189182D1F2705841293","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541587","Gnostic Elder Uga410","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga410.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","rNG796hdFuHzGV2Nw4Y6LzAhByZDvyHMf7","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga410.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Στόμα του Θανάτου","Nose of Nemesis","Eye of Erebus","",""
"00081388C545AA833857B145D4246271C0A22ECCF82FE18901474E2405841292","rJzn2G1VoBFynqy9A8iRTJnbSt2bf6PPb9","9","92541586","Gnostic Elder Uga1917","ipfs://bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye/Gnostic Elder Uga1917.json","bafybeihspr2763e4wpfewnqik4ok565enjfj5uvsl7sm2kjyk4clizyxye","r4jQrUe1dS1chemNA4J1NNuKDLtFtjQkxR","The Gnostic Elder Uga represents the enlightened Uga who, through awakening and wisdom, transformed into a mystical mage of the jungle. Drawing inspiration from the classic Uga figure rooted in Grug and primal memetics, Elder Uga also channels the archetype of Elder Wojak, symbolizing the evolution of meme culture into a figure of deeper knowledge and transcendence. This collection bridges the timeless essence of early meme culture with the refinement of modern memetism, merging lore and enlightenment into a single story. Holders of the Gnostic Elder Ugas NFTs enjoy full IP rights, empowering them to expand the narrative and build upon this legendary fusion of primal and evolved memetics. Additionally, holders earn passive rewards daily, aligning their commitment to the lore with tangible value. Uga-buga forever!","ipfs://bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q/gnostic-elder-uga1917.png","bafybeihwtamg7yad2npasqzagii6kf6w4rro3nt72xehr7utonh4ynzk5q","NFTexport.io","","","","","","","","Άβυσσος Στόμα ","Nose of Nemesis","Eye of Harmonia","",""
